x,y,category
-0.40424538,14.760719,4
10.466701,4.9729447,6
4.1365747,9.067292,5
-3.0002587,0.31094348,1
11.166156,5.18524,6
0.93819594,5.519411,8
-4.631775,9.722351,7
-1.923708,-3.5950208,1
1.1787238,5.9046903,8
1.8728799,5.5900836,8
-0.6331984,10.698507,9
-3.739466,8.304102,7
16.446081,7.068943,0
-3.4920986,-2.846401,1
-3.641077,1.495257,1
-1.8771045,10.9444,9
3.5574534,-2.131422,2
-3.1586683,-2.2467995,1
5.877745,4.3847275,3
2.337723,-1.8852823,2
-1.4135064,14.226852,4
1.1355841,12.288496,9
4.236485,8.649461,5
5.4130774,5.871856,3
11.143997,5.2291927,6
-3.3491633,9.420785,7
-4.5649633,9.967074,7
-3.7472117,10.034074,7
1.4245672,5.589527,8
4.2618384,4.589956,3
0.28751862,11.43571,9
0.18674502,11.984254,9
1.5823703,6.122965,8
4.7995086,3.5477767,3
0.24935989,11.615761,9
1.4330413,5.571625,8
4.303965,8.77325,5
4.792188,3.5248742,5
-5.183347,10.701175,7
5.193593,9.28783,5
10.81218,6.089005,0
2.4411283,-1.8095849,2
5.9963913,4.423991,3
3.0497959,-0.3070285,2
-3.7873628,0.29468626,1
5.401721,8.477504,5
11.175416,5.134716,6
-0.48319745,11.86856,9
0.94901305,5.4401827,8
-4.118979,9.51197,1
-0.5269714,14.995252,4
-0.82647586,12.184386,9
-3.115625,0.6980987,1
-4.7203975,11.3615675,7
-4.2381425,9.586474,7
-4.868232,11.944699,7
10.541665,4.4444447,6
1.190071,12.109121,9
4.6609,9.114942,5
9.834443,2.6894815,6
10.717016,4.2987475,6
-1.2639239,11.607089,9
-4.5387797,9.759346,7
2.6965537,-1.7850145,2
0.9273177,5.4220505,8
15.547418,7.903907,0
-3.824459,0.87285095,1
-3.4671001,10.900044,7
-1.2630157,15.026016,4
-0.14710967,13.305983,4
15.517465,7.1517363,0
1.2239788,5.147953,8
4.197624,9.090248,5
4.748942,9.550259,5
16.616201,7.673966,0
-1.0648532,10.98099,9
-3.2038438,-0.6315564,1
5.0446997,6.378242,5
-0.4197437,11.087799,9
11.2716675,6.263731,6
3.4887278,-1.9303273,2
4.9731097,5.742656,3
4.7317185,5.1487327,3
3.6853993,9.58086,5
3.1791553,-1.6495601,2
5.399833,3.5378535,3
4.79475,4.5214596,3
-1.1016932,12.771475,4
4.1589427,9.370024,5
1.1492,6.287949,8
5.2270656,8.0521345,5
11.211458,6.5250254,6
-4.7975535,10.479281,7
15.681459,7.051166,0
0.68223345,6.2312255,8
5.5238466,4.213605,3
-2.190586,14.510075,4
16.453705,7.501564,0
0.84373814,11.901159,9
10.029029,4.8446445,6
-0.94915605,10.924875,9
-0.50913805,12.999619,4
-4.5656896,10.3820305,7
14.081166,6.505474,0
-3.4562366,-1.1104422,1
-3.581328,10.120712,7
-3.8566287,0.36232585,1
15.896704,6.6765924,0
-1.0366287,11.476962,9
11.10064,6.6351686,6
1.3348887,5.728725,8
-3.1261585,9.924695,7
5.6569104,3.8791773,3
5.757427,8.752975,5
-1.4630444,14.061731,4
14.565855,8.20433,0
1.0939934,5.7169166,8
14.015383,6.180372,0
11.179282,4.658251,6
1.8992988,12.732544,9
5.9844327,4.3814907,3
10.980129,6.592251,6
1.4010602,5.4476323,8
14.3981905,6.8083053,0
15.774221,7.578689,0
-1.9110833,-2.2059982,1
-0.3641656,11.193395,9
4.702766,4.034545,3
10.985474,4.932234,6
1.9791037,12.93789,9
3.7563152,-1.7400903,2
1.8095505,5.386217,8
-2.5598664,0.12685038,1
5.316597,8.946895,5
16.262356,7.7200317,0
-0.70168084,10.790587,9
-2.8974335,-1.621064,1
1.685301,-1.2406785,2
15.64143,7.932601,0
5.75876,7.4670014,5
10.29753,4.670473,6
-3.6166945,10.58994,7
3.3623369,-1.1957319,2
15.702498,8.103637,0
5.47617,3.9042563,3
-2.344521,-0.6922334,1
1.5291417,5.827795,8
-0.5578764,13.190122,4
-0.7101134,11.540269,9
14.204387,7.2040696,0
16.242208,7.6495547,0
1.7824291,6.526157,8
-4.690202,10.425217,7
10.850762,6.0213575,6
3.0438373,-0.7238102,2
0.6745312,12.261639,9
5.0023217,5.0140934,3
-3.3403678,0.0029805843,1
-1.2418746,14.1151285,4
-3.5648038,2.4674594,1
0.7649533,5.670277,8
-3.7670577,8.659922,7
4.2195764,9.116786,5
1.7008954,-1.0633899,1
-1.5189829,15.085116,4
-4.1185985,11.101791,7
10.965228,5.39728,6
15.282463,5.927492,0
10.309841,4.329725,6
-3.1056476,8.973033,7
10.886942,5.134783,6
0.79821265,14.452016,4
-4.1650763,10.344491,7
-0.070931956,13.188753,4
-0.31583285,11.308625,9
14.5769205,7.010503,0
-2.5023346,-1.2318572,1
-2.6784892,-3.2262018,1
3.4872882,-1.7691785,2
-5.0394063,10.362056,7
-3.197271,0.29533714,1
-4.3355174,9.633236,7
3.4683354,-2.0354934,2
9.733867,3.5384157,6
10.926721,5.1100745,6
14.542093,7.4217525,0
5.025005,9.39479,5
4.4171968,5.76763,3
5.722631,3.9209914,3
10.750385,5.07438,6
-1.2365276,14.53329,4
5.725134,6.4166827,5
-5.107708,10.644363,7
5.260109,2.7596602,3
-0.9486299,11.012421,9
2.8806407,-0.55142367,2
-0.907986,14.922081,4
14.640644,7.0149717,0
15.782301,6.5529013,0
-3.396922,10.907337,7
15.349007,7.4372854,0
1.7537136,13.130381,9
4.2846212,8.620224,5
14.631387,6.32864,0
-0.44999087,11.229229,9
-3.9419703,-0.07588323,3
14.9808855,7.5516734,0
14.33657,7.729778,0
-2.4109268,-2.2260506,1
-3.0557854,-1.7992727,1
1.7605473,-1.449625,2
-5.086096,10.214607,7
4.08396,4.668267,3
-0.43665004,14.886987,4
-0.0062644496,14.106025,4
0.42087385,12.324738,9
5.290115,7.8098693,5
15.022233,7.1470256,0
11.12966,6.3373976,6
14.537559,7.294291,0
-4.4135737,10.986852,7
1.1407654,12.886163,9
1.8226042,5.0230083,8
1.0761908,5.62798,8
-0.15124105,11.738504,9
1.9596032,-1.9038566,2
14.945794,6.924101,0
14.798581,6.684109,0
-2.3130422,-1.6925628,1
2.010154,-1.1046257,2
1.6498601,-1.4383627,2
0.8734716,12.377406,9
1.0398555,14.6777315,4
4.8151674,5.464186,3
5.337286,6.8372784,5
6.0019903,4.5058846,3
10.910581,5.0021086,6
-3.097388,10.022789,7
-4.657432,10.190954,7
2.6446218,0.10203682,2
2.1667306,5.372104,8
-5.171058,10.785785,7
0.6475022,11.774058,9
-2.0081985,-4.01973,1
14.926956,7.531329,0
-4.4049063,11.070274,7
-2.190994,-1.206905,1
-3.677926,-1.1198232,1
1.93237,-1.896933,2
14.618031,6.3283844,0
5.441635,3.4158196,3
-1.86577,-4.3187666,1
-1.1026028,14.481803,4
5.1715107,8.517882,5
5.923526,7.3976874,5
10.4718075,5.7446127,6
10.745818,5.252964,6
5.3737273,4.825696,3
-4.811689,10.814174,7
0.6363581,14.306278,4
1.5684018,5.5989027,8
-2.9198387,-2.494739,1
0.08872651,11.420171,9
4.811984,7.5194926,5
2.42469,5.649304,8
0.84028864,12.24978,9
9.913825,5.2974277,6
-0.7232059,12.868758,4
5.7706137,7.145145,5
14.73371,7.069705,0
14.287384,7.2611623,0
1.0183252,14.033839,4
10.255913,5.563349,6
-2.5050108,-3.591286,1
2.050004,5.6152864,8
2.0453722,-1.5978154,2
-0.15165554,11.694528,9
11.170487,3.6370955,6
-1.4435745,13.7359915,4
-1.7797283,13.120641,4
-2.2457948,-0.8455142,1
-1.3119171,11.362367,9
-0.3227264,11.534979,9
9.660041,3.4224613,6
5.643608,7.9845963,5
-1.7153238,-3.063509,1
6.1423335,4.032689,3
-0.045015045,13.875417,4
15.3112135,6.3687086,0
14.46954,7.033891,0
-1.4519739,13.734105,4
14.206425,5.8102283,0
1.8015566,5.9486523,8
15.41828,8.613978,0
0.21849552,11.468939,9
0.26853725,14.080819,4
-2.2417183,-0.86674356,1
9.902067,4.8329277,6
5.5476637,7.760056,5
10.551703,5.891981,0
5.8294244,7.760599,5
5.338138,8.865105,5
1.8769382,-1.5956249,2
-0.80744356,14.113837,4
-2.3359232,-0.50744206,1
0.53237474,4.921365,8
-0.8497461,13.895697,4
14.570838,8.245885,0
14.46072,5.9167876,0
0.35128447,12.228844,9
-3.5109992,10.369544,7
-3.1261435,9.91416,7
10.477046,4.402782,6
-1.8411506,14.129791,4
14.823725,6.384444,0
-3.1033866,-2.8202076,1
-3.5084677,-1.1960027,1
-1.4904293,14.440069,4
0.9837079,6.3108897,8
-1.0764666,13.336531,4
1.2333616,11.983124,9
-3.807069,11.266373,7
0.024368646,15.104383,4
1.7458504,-0.5017544,2
-5.228778,11.142494,7
1.8175677,5.874234,8
10.6530695,4.69318,6
-1.860001,-2.21657,1
14.910782,7.1002254,0
0.40819213,14.487379,4
1.9499266,5.4669356,8
6.037895,4.361793,3
-3.4270952,-1.6635534,1
3.0215116,5.8994117,8
-4.0075636,10.36663,7
-0.44431373,13.572166,4
-4.411882,10.017416,7
4.4218216,3.4324362,3
-1.9349829,-0.6974839,1
4.782853,3.2734048,3
1.9477702,-1.5818298,2
2.623159,-0.41962028,2
5.743504,3.645104,3
14.956228,7.225169,0
-2.432475,-0.32736847,1
4.8359084,9.586442,5
-1.6861012,14.122983,4
1.9424473,6.1770706,8
3.8726816,-2.1501148,2
10.505317,4.11974,6
15.644378,6.3312926,0
10.644482,5.9355893,6
16.632298,7.3152666,0
4.4925995,-1.1315739,2
-4.2650084,9.892319,7
4.533882,-1.8880117,2
1.229986,5.3145084,8
-2.8924074,-2.3845956,1
0.72165847,5.415555,8
11.101118,6.633982,6
-2.3766804,14.233653,4
-3.32737,10.579447,7
-5.3798227,10.818017,7
4.2527895,6.2032633,8
4.1706758,-2.1212676,2
4.9231434,5.2377806,3
5.0704384,8.271926,5
-1.4689044,9.864704,4
10.867112,3.4502113,6
2.8046436,-1.0527285,2
5.7189813,3.1241736,3
5.649478,4.9542727,3
11.492341,4.055884,6
9.65472,4.2378197,6
-2.3434699,14.265829,4
1.7177854,-1.4860765,2
10.990159,3.03471,6
5.46649,7.497342,5
5.673737,8.23442,5
5.587816,4.3670883,3
-3.643632,0.017769966,1
-4.52712,8.816279,7
5.952326,3.8629339,3
4.1461225,-1.7317355,2
-0.94320595,10.8639555,9
2.0611115,6.2307506,8
3.0790026,-1.8283198,2
-2.346806,-4.0013514,1
5.9836307,7.376861,5
0.20191696,12.242671,9
-4.2249312,9.815993,7
1.4122864,-1.5430743,2
-1.4237275,9.817022,9
14.764829,8.563766,0
1.0730083,5.0771737,8
-3.1487803,-2.5169873,1
4.5741515,-1.8906673,2
-1.9532104,-2.0062928,1
-3.7125,1.5769403,1
4.0617056,4.4838786,3
5.555756,3.3463278,3
-2.7424717,8.380027,9
-3.1417553,1.1781014,1
1.9086114,-1.4895138,2
5.919314,3.9077675,3
13.799381,5.794853,0
15.542947,7.7282314,0
0.9292066,5.7255025,8
-3.4539042,-0.76695085,1
2.348303,5.557349,8
2.9727082,-1.7071792,2
10.572463,3.7622657,6
-0.2863938,14.663063,4
14.76032,7.3879647,0
5.305318,9.141443,5
10.524857,5.645634,6
9.774155,3.4710333,6
-0.4851116,13.240361,4
-4.378127,10.254836,7
-0.2909915,14.504279,4
0.47775903,5.3034105,8
-1.0991145,13.552927,4
-0.9526665,11.938648,9
-1.7036462,-2.1139631,7
15.550197,8.46172,0
5.572768,8.658749,5
-4.0704584,1.0933483,1
2.97352,-0.20004278,2
3.5089314,-2.1462986,2
1.200067,4.7325044,8
5.11633,3.228854,3
1.8465706,5.0783186,8
-2.2586782,14.2983885,4
13.987832,5.4800673,0
4.842104,9.19033,5
14.2939,6.321023,0
9.794802,2.6468406,6
5.2166157,7.970538,5
-5.00896,10.232627,7
-0.68228525,11.889269,9
0.058323383,4.689292,8
4.9113913,9.755281,5
16.335695,7.450381,0
-3.3994427,10.444011,7
-3.8363605,1.9849905,1
2.2315238,-0.3837621,2
2.4471056,-1.3402107,2
14.664072,6.666384,0
4.684671,3.8414967,3
3.0089974,-0.23073544,2
-2.0574703,13.549836,4
-1.2981964,9.967847,8
3.4088817,9.879165,5
0.9373426,12.298028,9
10.159913,2.5083182,6
3.7938926,-1.2378236,2
-3.7313626,9.148162,7
9.91302,2.7175677,6
-0.2594018,5.0061336,8
3.1444755,0.43615657,7
-2.3110456,10.549507,9
15.03042,7.9074864,0
-3.426719,9.035433,7
2.5833862,-1.2922682,2
2.853836,-1.6327223,2
14.331613,5.873907,0
-1.2679957,11.303879,9
-1.3009253,11.795063,9
-1.1984378,14.661959,4
-2.3688908,-1.1583987,1
3.4014711,-1.9606544,2
0.627586,14.324668,4
-1.0025387,10.63488,9
0.005562316,13.4062395,4
0.09174081,5.579241,8
-1.6896408,-3.8791041,1
-2.401604,14.582976,4
5.638083,7.365929,5
4.4517426,9.788321,5
14.670948,5.646378,0
-0.12594047,5.290543,8
-0.53331643,11.892138,9
-0.18256232,4.9676213,8
0.8139224,14.169448,4
15.337585,5.821064,0
-3.7946894,10.722903,7
5.457212,8.369076,3
9.750494,4.397003,6
3.8753638,9.933636,5
4.8632965,9.189641,5
-1.7061507,14.996888,4
-4.094887,10.056058,7
4.426785,3.3450272,3
1.3473049,14.2863455,4
4.458169,3.1096115,3
10.876866,5.4435043,6
-2.4426925,15.068269,4
9.7993355,3.56782,6
10.170766,3.9362004,6
2.0127952,-1.2123564,2
5.321906,8.82764,5
15.023913,6.6078706,0
-3.7765436,1.3894689,1
10.301167,5.1676707,6
-4.080038,10.082591,7
11.142758,6.1367006,6
0.7990717,4.883751,8
1.0528687,12.084484,9
-1.2514846,14.946503,4
0.43024084,5.1304674,8
4.4520593,9.71806,5
1.0266914,6.0109415,8
-4.10878,9.368251,7
4.063572,-1.4490957,2
4.5116906,3.4306655,3
-3.1057181,9.921539,7
4.1990867,9.910178,5
-2.5785284,14.172018,4
3.402124,-1.9296069,2
4.8011847,6.641739,5
3.7769208,3.9068444,3
-1.2842985,14.871362,4
10.679698,2.8777277,6
-0.17500858,14.824738,4
9.919904,3.422303,6
-5.101818,10.494897,7
-3.7414017,9.5131445,7
1.318351,5.4166536,8
-3.4191103,8.773897,7
3.8943007,3.6765506,3
-3.2480743,9.812228,7
-1.8683509,11.334277,9
9.647877,2.9864397,6
5.8912325,6.67563,5
15.120429,7.406713,0
-3.713457,8.612843,7
-2.7665558,0.6831906,1
-0.13186069,12.017267,9
15.275639,7.33611,0
-2.6021776,-2.8035285,1
-2.9282124,1.0466198,1
-3.079365,-2.468413,1
9.986191,3.0417204,6
-0.4073763,13.443889,4
4.836744,9.351438,5
5.5573993,4.314813,3
5.3725944,8.9605255,5
-1.5348717,12.660531,4
3.8445883,-1.2112792,2
-0.42984226,14.292594,4
-0.81018776,11.950695,9
0.1482272,11.297256,9
4.451464,3.3230817,3
0.08116854,12.412317,9
-3.8103895,1.054956,1
-5.1996593,11.236894,7
-2.54169,9.449385,4
-1.832871,-3.5544262,1
0.14941467,4.7767696,8
10.170306,5.222189,5
-3.1506715,0.99595356,8
5.7424436,7.0518765,6
-3.847993,8.961114,7
5.1126823,6.2357883,5
9.86768,2.83577,6
10.484174,4.5474567,6
2.787828,0.035620376,2
10.04404,4.7206545,6
2.8150778,0.37175876,2
-3.9473014,0.2913269,1
-1.5285176,11.265654,9
4.9961123,8.446938,5
9.797009,2.6717799,6
4.162318,5.403979,3
4.3498306,9.726442,5
-0.42407528,11.980472,9
-0.3742543,11.465158,9
14.480982,7.71312,0
-3.7335336,1.1990714,1
-4.152836,9.806325,7
2.4795864,-1.5072478,2
4.998519,9.092601,5
1.780376,-0.5758157,2
1.0850047,14.707302,4
-3.4595914,9.532173,7
0.14789476,11.220218,9
-0.9000631,10.949536,9
2.1149318,5.1106997,8
-3.3805532,9.583068,7
14.474107,7.9898868,0
-1.7618997,10.594615,9
15.053806,8.011643,0
0.62736285,5.236516,8
-0.9216173,13.173221,4
-1.7762634,10.121978,9
-1.1420058,13.729872,4
-3.8306682,8.483362,7
-3.7655494,0.19361229,9
14.514407,7.5885587,0
6.155735,6.9891114,5
4.424063,8.804128,5
11.3430395,6.6767416,6
15.808711,8.25053,0
-1.7126162,11.228489,9
5.0525904,3.2038038,3
1.8907553,-0.48737612,2
0.255469,4.757829,8
0.7103116,12.598071,9
-2.198818,13.932168,4
4.8182025,9.62127,5
9.748634,2.7041333,6
5.6725945,3.5767152,3
-3.0292192,1.3675826,1
0.7916299,14.435537,4
-2.303047,14.50414,4
2.8928502,6.519948,8
15.502316,7.738317,0
-5.174525,11.910795,7
4.4718924,3.4592853,3
6.2815123,5.7455397,5
9.495963,4.131418,6
5.7417827,7.094481,5
3.5611959,-2.1062508,2
4.041836,4.5676837,3
14.812288,6.5243874,0
3.805675,4.5254483,3
-3.7293172,2.2719197,1
0.06130999,14.163933,4
4.948593,3.2150383,3
-5.2525783,9.480327,7
-4.157673,1.4084213,1
-3.4183724,-1.6123197,1
5.0692544,8.606314,0
4.409966,-1.0086516,2
-1.8875668,9.671459,9
1.3972777,-0.9820064,2
16.208067,6.2161517,0
-5.3555527,11.743402,7
-3.915431,1.622051,1
-0.18308689,13.966587,4
4.4603467,-1.5772572,2
5.084972,7.093537,5
4.7470303,4.4992876,3
0.29792836,14.509974,4
4.4135065,9.389789,5
5.3910923,8.094939,5
10.748498,3.949353,6
14.5974455,7.2433887,0
-4.182468,10.273295,7
-3.567267,8.214033,7
-0.10113774,5.5491524,8
-1.5390178,13.200071,4
-1.0863464,10.117961,9
5.653268,7.508554,5
16.745785,6.6834326,0
13.995655,6.678792,0
-3.4857662,2.3981414,1
11.080363,6.3924713,6
-1.7235873,15.325332,4
4.203946,-0.92723817,2
-3.3786123,8.069084,7
2.499311,-1.0336562,2
-0.3707943,4.910731,8
15.170393,6.824927,0
-1.6485832,9.699481,9
3.8844504,4.6472845,3
16.203255,6.1976476,0
4.609641,3.4065633,9
-3.8317046,2.4053824,1
5.8469763,8.439246,5
-4.0505304,2.537905,4
0.38760144,13.894052,4
-3.232133,8.300194,7
10.3252,4.810384,6
-0.52519256,5.017797,8
-0.7256896,12.985763,4
-1.3842745,9.90897,9
-3.6179469,9.4713,7
-3.8455825,0.9590556,1
11.328589,6.704425,6
-3.0498943,8.8386345,7
-3.5267882,2.7060394,1
-0.6013621,10.389856,9
-5.2009487,11.726232,7
3.7772062,9.713487,5
0.9228913,11.967128,9
-3.7308555,2.598674,1
4.035828,3.9949124,3
-3.0547128,9.637048,9
3.4094567,-0.478853,4
-4.0331135,2.4923005,1
5.029404,4.5811677,3
-4.494018,8.318631,7
-4.076806,10.617029,7
-0.34315607,5.1495905,8
11.44361,6.7573524,6
2.941922,0.3984652,2
-3.5338104,-1.4625728,1
5.496797,3.3848472,3
9.505836,3.4419904,6
11.131782,3.1860507,6
5.452352,3.1110885,3
-1.1863545,10.02284,9
-3.515734,-2.747792,1
-0.6910125,10.080998,9
-3.1551197,-2.0521953,1
4.2761784,9.503572,5
-0.19017945,12.280443,9
0.46833667,5.094443,8
-1.9503211,10.794434,9
11.150602,3.6044793,6
-5.089715,11.033542,7
-4.8080034,9.820951,7
-3.2655149,9.239602,7
16.159998,7.231308,0
-3.003942,-1.8062547,1
10.40758,2.7700975,6
2.0593793,6.2651024,8
-0.13678916,5.26513,8
3.2671638,-0.06944535,2
6.14912,3.8140364,3
0.58968836,14.152707,4
-0.14662051,11.473954,9
16.125313,8.410369,0
0.027645098,5.241179,8
-0.044051487,11.05546,9
11.025186,3.6403124,6
-4.1817765,11.283829,7
-4.04483,2.7957804,1
4.73186,5.3947744,3
-4.032471,8.462493,7
4.398292,4.3638153,3
0.56103665,11.345213,9
10.454898,4.984877,6
-2.4226346,14.736261,4
-0.13289608,13.847707,4
-3.2052062,1.7844777,1
-4.557864,9.759765,7
16.675568,6.666753,0
-1.2272254,11.783021,9
5.8915405,3.4628544,3
5.4870057,8.901562,5
0.08320718,5.443185,8
4.199748,-1.340386,2
-4.8528495,10.089976,7
-0.081057124,14.34578,4
-3.9464777,9.825408,7
-5.2735224,11.9048395,7
2.0343602,5.5449753,8
4.7697754,6.3886614,5
-4.73141,9.552579,7
-2.1821356,8.98624,9
11.087596,4.2033477,6
11.028645,5.0341206,6
10.858182,3.3320723,6
2.4588838,5.526198,8
4.296214,-1.3860316,2
5.172189,6.275411,5
0.33802247,5.5819736,8
5.430103,8.626591,5
-3.986603,0.40581277,1
2.6184986,-1.2624398,2
10.455337,3.240817,6
15.924872,7.6569386,0
-4.1882467,2.2373471,1
9.726174,4.5521016,6
15.165637,6.4306965,0
1.670794,5.82528,8
-2.2151313,14.165067,4
4.309094,3.7105126,3
3.8651872,9.233312,3
5.5225067,7.161528,5
-3.9472504,2.6182113,1
15.169074,8.133659,0
11.228769,3.4815042,6
5.2083764,8.553494,5
-3.80996,3.3032618,1
3.798611,4.4933877,3
4.8127737,8.915645,9
0.44333872,5.119387,8
15.836051,6.752384,0
0.54995215,14.644301,4
-3.7477458,1.5658603,1
4.375376,-1.002552,2
4.1730127,-1.8239355,2
-3.814742,8.082412,2
5.4202614,3.675314,3
14.555341,6.4250083,0
-2.037005,15.051006,4
-3.5793793,8.9386835,7
3.700126,9.24902,5
4.51042,3.8504488,3
10.539054,2.6242342,6
3.4676938,-0.4467379,2
-4.7070436,8.827637,7
0.37292582,12.946781,4
0.19154105,5.5404744,8
-2.7063203,-2.8947983,1
-1.9653201,9.3275385,9
4.4837756,5.049143,3
16.649353,6.4437704,0
4.7402945,4.3464828,3
-3.7476122,2.8670347,1
10.069826,2.8677561,6
4.46459,-1.9973036,2
3.4126172,-0.5901279,2
5.331489,2.7813556,3
2.9381237,-1.1607044,2
-2.3678584,15.148725,4
15.535466,8.542019,0
3.748984,9.301461,5
5.7912416,8.364801,5
10.422268,2.518866,6
4.5932283,3.776142,3
-2.2070432,8.889374,9
4.7336354,9.370418,5
16.802532,6.7576814,0
16.342651,7.846449,0
-3.8440511,3.26189,1
4.6101217,5.104969,3
4.4336505,-2.103195,2
3.3696578,5.3827496,8
5.2364097,2.8001907,3
3.7320333,-1.0058106,2
-2.322972,8.893379,9
0.83539927,12.235989,9
15.457048,5.463744,0
1.529775,6.171858,8
-1.4838449,9.414686,9
-3.452809,-3.0195887,1
15.851625,5.7205544,0
4.539299,-1.4650906,2
-1.2925756,9.335452,9
-1.6819426,-4.4461527,1
5.4176517,3.005946,3
11.064902,6.443688,6
4.3193455,-2.069177,2
-1.1196615,13.515144,4
-3.5460143,7.901779,7
-0.15868253,10.9615,9
-0.5810635,5.156487,8
4.0398903,9.020935,5
-2.3898983,15.073122,4
10.745525,4.246214,6
10.540652,2.6350303,6
2.4121878,5.12309,8
-3.867772,2.6018517,1
-3.5614684,11.118594,7
16.14454,5.909219,0
2.3009143,-1.7092983,2
-2.6111388,14.751052,4
1.4688516,-1.4059236,2
-3.5261745,2.8596418,0
5.021721,4.295822,3
3.5755103,9.195057,5
-2.6172717,-2.9272337,1
16.330982,6.05229,0
10.793925,6.1525545,6
-3.7320051,2.3940988,1
-4.0970044,10.761223,3
5.447903,3.0793092,3
5.530309,8.936902,5
4.5068603,-1.8934377,2
0.8387703,14.2620535,4
-1.4336634,9.647667,9
3.6464787,4.8200035,3
-3.2908404,1.9910475,1
-1.6128976,11.178724,9
10.395499,2.4537058,6
-1.6742039,-3.3408136,1
16.500061,6.188203,0
10.788836,6.0634108,6
-3.792029,3.0995913,1
15.115379,7.346337,9
-3.8561673,2.989013,1
-3.7546012,-0.62819993,1
3.2320857,9.713278,8
-3.3828995,-2.1110158,1
16.711098,6.3545823,0
10.845736,6.2958016,6
-2.6213045,15.011172,4
10.735299,5.734768,6
-3.9126136,8.111719,7
-3.5622478,8.837295,7
-3.3422744,7.880571,7
14.499706,5.5595784,0
10.405408,2.4834747,6
-2.239139,-0.9774569,1
5.30858,2.77439,3
16.467701,7.186412,0
10.571264,2.6400912,6
1.5353599,6.5407877,8
16.185518,5.915235,0
1.344312,14.761669,4
-3.3703666,8.083565,7
-3.3443985,8.427853,7
-2.5883117,14.695506,4
9.962163,5.0907516,6
-2.5779443,14.5031,4
14.632183,6.491583,0
-3.8329391,3.2209961,1
1.0713382,5.1953654,8
-0.025761006,4.738115,8
-0.29531884,15.093268,4
5.6224656,3.5846434,3
-1.6992826,-4.372777,1
-3.4068422,7.7353816,7
10.468289,4.234294,6
-3.9165118,2.9804924,1
1.1306515,14.739782,4
-2.407942,8.925154,9
10.70115,5.564696,6
4.8566804,3.3085067,3
1.8587285,12.931275,9
-0.4118156,4.9037304,8
-1.6698648,13.426274,4
14.782576,8.486737,0
-4.888938,9.027356,7
-1.9018924,-3.6323245,1
-3.6052296,9.395753,7
2.1917808,-1.0663488,2
11.002569,5.747362,6
4.604344,5.126142,3
-3.271225,-3.0042644,1
0.8682694,14.174094,4
14.684435,7.2261586,0
5.300177,6.701238,5
-0.709312,14.263397,4
11.115544,6.608369,6
-1.7744869,-3.3423479,1
-5.203642,11.179094,7
-4.39359,10.395871,7
2.3676798,6.4752254,8
1.6324891,13.025643,9
1.5995272,12.724153,9
3.8865283,5.2348776,3
15.296283,8.117614,0
-0.9693022,11.278071,9
-3.136641,-2.6325727,1
-2.9898827,0.67888016,1
3.3980095,-1.0571853,2
14.266091,7.556774,0
4.6216536,5.453435,3
-1.7880814,-3.1895316,1
0.30325037,13.772798,4
5.6742177,8.195977,5
4.9325757,6.9849057,5
-1.8761616,-4.095378,1
2.04019,6.7298503,8
13.968321,6.56885,0
0.9602909,12.222483,9
16.258333,7.889276,0
15.017831,8.3944845,0
-4.525586,11.383708,7
-1.8783187,-2.7137823,1
5.6677666,5.686777,3
3.6069841,-0.9526715,2
2.7340126,0.36204413,2
4.819915,5.451048,3
9.57412,3.696204,6
0.46665964,13.632364,4
11.367138,6.4653144,6
4.8142276,6.707507,5
-1.8017974,14.226961,4
3.0974348,5.870077,8
1.899846,6.4718757,8
0.94802475,12.949993,9
-2.842844,-2.0798528,1
2.244762,6.4032784,8
14.700323,6.2084,0
5.8291063,4.4887195,3
1.0451659,4.9431057,8
0.11555066,13.692949,4
-3.4524167,-1.422629,1
-4.231195,11.035542,7
16.045998,6.8474865,0
2.8906863,5.9565005,8
1.6300126,5.2423716,8
11.136728,6.24759,6
-3.5161011,8.407615,7
4.583618,5.1183906,3
9.533568,3.3426237,6
0.570754,14.062887,4
3.8889077,4.3786054,3
14.346002,6.5501747,0
4.4755387,5.1140785,3
1.1545858,12.705639,9
4.3620954,4.4894314,3
-4.9744368,11.2218685,7
-3.579885,9.817479,7
-2.9106836,-3.0179338,1
5.0622983,9.182997,5
0.752701,12.493398,9
-3.328476,8.500306,7
4.8451753,5.2846155,3
1.4991229,14.354721,4
2.5195055,6.5447483,8
1.9883492,5.4378138,8
0.6397265,13.874818,4
-2.6640942,-2.9834082,1
-4.3948064,11.178701,7
-0.08055733,13.746402,4
4.5950284,5.054159,3
-3.0898373,-3.0016246,1
15.0963745,8.375101,0
0.15823044,14.64969,4
0.22237009,12.2394,9
5.326288,9.069134,5
10.995387,6.5384064,6
5.1695614,8.595756,5
-1.8520923,-2.4857213,1
5.505789,4.3186913,3
0.9583856,14.435883,4
5.8489437,5.1416335,3
5.2207584,7.1043415,5
-3.602074,10.807864,7
0.48977867,14.520526,4
5.5252185,7.438081,5
10.648589,5.7939434,6
2.6610966,0.0993464,7
4.1060033,-1.52156,2
-1.9361243,-3.842026,1
14.506717,8.137059,0
-4.0489044,8.657577,7
10.8893,6.5034485,6
0.3980133,11.930713,9
3.6850803,-1.091178,2
1.2054125,14.688772,4
-1.8764156,-2.7938032,1
14.538425,7.878029,0
-2.545302,-3.6617467,1
-4.8604236,10.620003,7
-2.4942503,-4.04284,1
